Evaluations, Played
108, 4
108, 3
108, 5
312, 5
312, 4
312, 5
152, 4
152, 4
96, 6
252, 5
132, 5
132, 4
252, 5
252, 2
252, 5
136, 4
312, 5
136, 4
312, 5
312, 5
252, 4
136, 4
136, 3
312, 5
312, 5
312, 3
108, 4
312, 5
312, 5
312, 4
152, 4
152, 4
108, 4
312, 5
312, 5
312, 5
152, 4
152, 4
252, 5
312, 5
136, 5
136, 4
312, 5
312, 4
96, 5
108, 4
252, 4
252, 4
108, 4
108, 4
132, 4
312, 4
312, 5
136, 4
312, 5
312, 4
132, 4
312, 5
136, 4
312, 5
312, 4
312, 5
252, 4
152, 5
312, 4
312, 3
152, 5
152, 4
252, 3
152, 4
312, 5
312, 4
152, 4
152, 4
96, 5
132, 4
252, 5
132, 5
252, 4
252, 3
20, 4
96, 4
96, 4
48, 4
96, 5
96, 4
96, 5
252, 4
108, 5
252, 5
108, 5
108, 4
48, 4
132, 3
252, 5
252, 5
252, 6
252, 4
96, 4
252, 5
108, 4
252, 5
108, 4
108, 2
96, 2
252, 5
108, 5
252, 4
108, 5
108, 3
252, 5
136, 4
136, 5
312, 5
312, 5
312, 4
48, 4
252, 3
132, 5
252, 5
252, 5
252, 4
132, 3
136, 4
312, 5
312, 5
312, 5
312, 5
252, 6
312, 5
312, 5
152, 4
152, 3
152, 5
252, 5
312, 5
312, 5
152, 5
152, 4
152, 5
252, 5
312, 4
312, 4
152, 5
152, 4
152, 4
108, 4
312, 5
312, 5
312, 5
152, 4
152, 5
96, 5
108, 4
252, 5
252, 6
108, 5
108, 4
252, 5
312, 5
152, 5
312, 4
152, 4
152, 4
252, 5
312, 5
312, 5
152, 4
152, 5
152, 5
108, 5
152, 5
152, 5
152, 5
16, 3
16, 5
108, 4
152, 3
152, 4
152, 4
16, 5
16, 3
108, 5
312, 5
312, 5
312, 4
152, 4
152, 5
96, 4
108, 4
252, 5
252, 4
108, 4
108, 4
252, 5
312, 4
152, 4
312, 3
152, 5
152, 5
252, 3
312, 5
312, 4
152, 4
152, 5
152, 4
108, 3
152, 4
152, 5
152, 4
16, 5
16, 4
108, 4
152, 4
152, 6
152, 4
16, 4
16, 3
108, 4
312, 4
312, 5
312, 5
152, 4
152, 5
96, 5
252, 5
132, 4
132, 5
252, 4
252, 5
252, 5
136, 4
312, 5
136, 4
312, 4
312, 4
252, 4
136, 4
136, 4
312, 5
312, 5
312, 5
108, 5
312, 5
312, 5
312, 5
152, 5
152, 4
108, 4
312, 4
312, 5
312, 5
152, 5
152, 5
252, 4
312, 5
136, 5
136, 4
312, 4
312, 5
96, 4
108, 5
252, 5
252, 4
108, 4
108, 5
132, 3
312, 4
312, 5
136, 5
312, 6
312, 5
132, 5
312, 5
136, 3
312, 5
312, 5
312, 3
252, 4
152, 5
312, 4
312, 4
152, 4
152, 5
252, 5
152, 4
312, 5
312, 4
152, 4
152, 5
96, 5
132, 5
252, 4
132, 5
252, 3
252, 4
20, 6
96, 4
96, 4
48, 4
96, 5
96, 5
96, 5
252, 6
108, 5
252, 5
108, 4
108, 4
48, 3
132, 5
252, 4
252, 5
252, 4
252, 5
96, 3
252, 4
108, 4
252, 5
108, 4
108, 4
96, 4
252, 4
108, 5
252, 5
108, 3
108, 5
252, 5
136, 5
136, 3
312, 6
312, 3
312, 4
48, 2
252, 4
132, 4
252, 5
252, 5
252, 5
132, 5
136, 3
312, 5
312, 5
312, 4
312, 5
252, 5
312, 5
312, 5
152, 4
152, 5
152, 4
252, 4
312, 4
312, 5
152, 5
152, 3
152, 5
252, 6
312, 5
312, 5
152, 4
152, 4
152, 5
108, 5
312, 5
312, 5
312, 4
152, 4
152, 5
96, 4
108, 5
252, 3
252, 5
108, 3
108, 4
252, 4
312, 5
152, 4
312, 5
152, 4
152, 3
252, 4
312, 4
312, 5
152, 5
152, 3
152, 4
108, 2
152, 4
152, 4
152, 5
16, 2
16, 4
108, 4
152, 5
152, 3
152, 4
16, 4
16, 3
108, 5
312, 5
312, 5
312, 6
152, 4
152, 3
96, 4
108, 3
252, 6
252, 5
108, 4
108, 4
252, 4
312, 4
152, 5
312, 5
152, 4
152, 5
252, 5
312, 4
312, 5
152, 4
152, 4
152, 5
108, 3
152, 4
152, 5
152, 5
16, 4
16, 3
108, 5
152, 5
152, 3
152, 5
16, 3
16, 4
108, 5
312, 5
312, 5
312, 5
152, 4
152, 4
96, 4
252, 5
132, 5
132, 5
252, 5
252, 4
252, 4
136, 4
312, 4
136, 5
312, 5
312, 5
252, 5
136, 5
136, 4
312, 4
312, 4
312, 6
108, 4
312, 5
312, 5
312, 5
152, 4
152, 5
108, 5
312, 5
312, 4
312, 4
152, 4
152, 4
252, 5
312, 4
136, 5
136, 5
312, 5
312, 5
96, 5
252, 5
132, 4
132, 4
252, 5
252, 4
132, 5
136, 4
136, 5
9, 3
136, 4
136, 4
132, 5
136, 4
9, 4
136, 5
136, 5
136, 5
252, 5
312, 5
136, 5
136, 6
312, 5
312, 4
252, 4
312, 5
136, 4
136, 4
312, 4
312, 5
96, 4
132, 4
252, 5
132, 4
252, 6
252, 4
20, 4
48, 4
48, 3
6, 3
48, 3
48, 4
96, 5
132, 5
252, 3
132, 5
252, 4
252, 5
48, 4
8, 2
132, 5
132, 5
132, 4
132, 5
96, 5
132, 4
252, 5
132, 5
252, 5
252, 5
96, 5
132, 5
252, 4
132, 5
252, 4
252, 5
252, 5
136, 5
136, 4
312, 4
312, 4
312, 6
48, 5
132, 4
8, 4
132, 5
132, 3
132, 5
132, 3
9, 4
136, 5
136, 5
136, 5
136, 5
252, 4
136, 4
136, 5
312, 4
312, 4
312, 5
252, 5
136, 3
136, 5
312, 4
312, 4
312, 4
252, 5
136, 3
136, 5
312, 4
312, 4
312, 4
108, 5
312, 5
312, 5
312, 5
152, 4
152, 4
96, 5
252, 5
132, 5
132, 4
252, 5
252, 3
252, 5
136, 4
312, 5
136, 4
312, 5
312, 4
252, 5
136, 5
136, 4
312, 5
312, 5
312, 5
108, 4
312, 4
312, 4
312, 4
152, 5
152, 3
108, 5
312, 3
312, 5
312, 5
152, 4
152, 5
108, 5
312, 4
312, 4
312, 4
152, 3
152, 4
96, 4
252, 3
132, 5
132, 5
252, 5
252, 5
252, 4
136, 5
312, 4
136, 4
312, 5
312, 3
252, 5
136, 4
136, 4
312, 5
312, 5
312, 5
108, 5
312, 2
312, 5
312, 5
152, 4
152, 5
108, 4
312, 4
312, 4
312, 4
152, 3
152, 4
252, 3
312, 4
136, 5
136, 4
312, 5
312, 4
96, 5
252, 4
132, 5
132, 4
252, 5
252, 4
132, 4
136, 5
136, 5
9, 2
136, 4
136, 4
132, 5
136, 4
9, 4
136, 5
136, 4
136, 5
252, 4
312, 5
136, 4
136, 5
312, 4
312, 5
252, 5
312, 4
136, 4
136, 3
312, 4
312, 4
252, 4
312, 6
136, 5
136, 5
312, 5
312, 4
96, 5
108, 3
252, 5
252, 6
108, 5
108, 5
132, 5
312, 4
312, 4
136, 4
312, 4
312, 4
132, 4
312, 5
136, 5
312, 6
312, 5
312, 5
252, 5
152, 4
312, 4
312, 5
152, 4
152, 4
252, 4
152, 4
312, 5
312, 4
152, 5
152, 4
48, 4
132, 5
132, 4
8, 3
132, 4
132, 5
20, 4
96, 4
96, 5
48, 5
96, 3
96, 5
48, 5
252, 5
252, 4
132, 5
252, 5
252, 3
6, 3
132, 5
132, 5
132, 5
132, 3
132, 4
48, 5
252, 4
252, 5
132, 5
252, 4
252, 4
48, 4
252, 5
252, 5
132, 5
252, 5
252, 4
132, 3
136, 5
9, 4
136, 5
136, 4
136, 4
48, 4
252, 4
132, 4
252, 5
252, 5
252, 5
8, 5
136, 4
136, 5
136, 4
136, 5
136, 4
132, 5
312, 4
136, 5
312, 6
312, 6
312, 6
132, 5
312, 4
136, 3
312, 4
312, 4
312, 3
132, 5
312, 4
136, 3
312, 4
312, 5
312, 5
252, 4
312, 4
136, 5
136, 5
312, 4
312, 5
96, 4
108, 5
252, 3
252, 4
108, 4
108, 5
132, 3
312, 5
312, 4
136, 5
312, 6
312, 5
132, 5
312, 6
136, 3
312, 5
312, 5
312, 4
252, 4
152, 5
312, 5
312, 4
152, 5
152, 4
252, 3
152, 5
312, 5
312, 4
152, 4
152, 4
252, 5
312, 5
136, 5
136, 5
312, 5
312, 5
96, 6
108, 4
252, 4
252, 5
108, 5
108, 5
132, 3
312, 5
312, 5
136, 4
312, 4
312, 5
132, 4
312, 5
136, 5
312, 5
312, 5
312, 4
252, 5
152, 5
312, 5
312, 4
152, 5
152, 3
252, 5
152, 4
312, 5
312, 4
152, 4
152, 4
252, 3
136, 4
312, 5
136, 5
312, 5
312, 4
48, 5
132, 5
132, 4
8, 4
132, 5
132, 5
252, 5
136, 5
312, 4
136, 5
312, 3
312, 5
132, 5
9, 4
136, 5
136, 5
136, 4
136, 4
252, 5
136, 3
312, 3
136, 5
312, 5
312, 5
252, 5
136, 4
312, 5
136, 4
312, 3
312, 5
132, 4
136, 5
136, 4
9, 5
136, 5
136, 4
48, 5
252, 4
252, 4
132, 5
252, 5
252, 5
132, 5
312, 5
312, 5
136, 4
312, 5
312, 5
8, 4
136, 5
136, 4
136, 5
136, 5
136, 4
132, 4
312, 5
312, 5
136, 5
312, 5
312, 5
132, 5
312, 6
312, 5
136, 3
312, 4
312, 5
96, 4
132, 5
252, 5
132, 4
252, 3
252, 5
20, 6
96, 4
96, 6
48, 4
96, 5
96, 5
96, 5
252, 5
108, 3
252, 3
108, 5
108, 4
48, 4
132, 4
252, 5
252, 5
252, 3
252, 5
96, 5
252, 4
108, 4
252, 5
108, 4
108, 4
96, 5
252, 4
108, 5
252, 5
108, 5
108, 4
132, 5
9, 3
136, 5
136, 5
136, 4
136, 3
6, 3
132, 4
132, 4
132, 4
132, 5
132, 4
132, 4
136, 4
312, 4
312, 4
312, 6
312, 5
132, 5
136, 4
312, 4
312, 4
312, 5
312, 5
132, 5
136, 4
312, 5
312, 4
312, 4
312, 6
132, 4
136, 4
312, 6
312, 5
312, 3
312, 5
252, 5
136, 4
312, 5
136, 4
312, 4
312, 5
48, 4
252, 4
252, 5
132, 4
252, 5
252, 5
252, 5
312, 5
152, 4
312, 6
152, 5
152, 3
132, 4
136, 3
312, 5
312, 5
312, 5
312, 4
252, 5
312, 5
152, 5
312, 6
152, 4
152, 4
252, 4
312, 5
152, 5
312, 5
152, 4
152, 4
252, 4
136, 4
312, 5
136, 5
312, 4
312, 5
48, 3
252, 4
252, 5
132, 5
252, 4
252, 5
252, 4
312, 6
152, 5
312, 5
152, 4
152, 4
132, 5
136, 4
312, 5
312, 3
312, 5
312, 6
252, 4
312, 5
152, 4
312, 4
152, 5
152, 4
252, 5
312, 5
152, 5
312, 4
152, 3
152, 5
96, 4
132, 4
132, 5
252, 5
252, 5
252, 4
20, 3
48, 4
6, 3
48, 4
48, 3
48, 4
48, 3
8, 3
132, 4
132, 5
132, 6
132, 4
96, 5
132, 5
132, 5
252, 6
252, 5
252, 6
96, 3
132, 5
132, 4
252, 4
252, 5
252, 4
96, 5
132, 4
132, 4
252, 6
252, 5
252, 5
48, 4
132, 5
8, 5
132, 4
132, 5
132, 4
20, 6
96, 5
48, 5
96, 4
96, 6
96, 3
6, 4
132, 4
132, 4
132, 4
132, 3
132, 5
48, 3
252, 4
132, 4
252, 5
252, 5
252, 5
48, 4
252, 5
132, 3
252, 5
252, 4
252, 5
48, 2
252, 5
132, 3
252, 6
252, 5
252, 5
20, 5
6, 4
48, 5
48, 5
48, 4
48, 4
0, 1
20, 4
20, 6
20, 5
20, 3
20, 4
20, 3
48, 5
96, 5
96, 4
96, 4
96, 4
20, 5
48, 4
96, 4
96, 6
96, 4
96, 3
20, 6
48, 5
96, 5
96, 5
96, 6
96, 4
20, 5
48, 3
96, 4
96, 5
96, 4
96, 5
96, 5
132, 5
132, 4
252, 5
252, 4
252, 4
20, 4
96, 5
48, 4
96, 6
96, 4
96, 4
48, 4
132, 3
252, 5
252, 4
252, 3
252, 4
96, 5
252, 5
252, 5
108, 3
108, 4
108, 4
96, 5
252, 4
252, 5
108, 5
108, 4
108, 4
96, 3
252, 5
252, 5
108, 5
108, 4
108, 5
96, 4
132, 4
132, 4
252, 3
252, 5
252, 4
20, 6
96, 5
48, 4
96, 3
96, 4
96, 3
48, 4
132, 5
252, 4
252, 3
252, 4
252, 5
96, 6
252, 6
252, 4
108, 5
108, 3
108, 4
96, 4
252, 5
252, 4
108, 4
108, 4
108, 4
96, 3
252, 5
252, 4
108, 4
108, 4
108, 4
96, 5
132, 4
132, 5
252, 5
252, 5
252, 5
20, 2
96, 5
48, 4
96, 5
96, 4
96, 5
48, 4
132, 5
252, 4
252, 4
252, 5
252, 4
96, 6
252, 5
252, 5
108, 4
108, 3
108, 4
96, 3
252, 4
252, 4
108, 5
108, 4
108, 5
96, 4
252, 6
252, 5
108, 3
108, 3
108, 5
108, 4
312, 6
312, 4
312, 5
152, 4
152, 5
96, 4
252, 5
132, 4
132, 5
252, 5
252, 5
252, 5
136, 4
312, 5
136, 4
312, 5
312, 5
252, 4
136, 4
136, 5
312, 4
312, 5
312, 5
108, 4
312, 5
312, 5
312, 5
152, 4
152, 4
108, 4
312, 4
312, 3
312, 5
152, 4
152, 4
252, 5
312, 4
136, 5
136, 3
312, 5
312, 4
96, 5
108, 5
252, 5
252, 5
108, 5
108, 4
132, 4
312, 5
312, 5
136, 4
312, 5
312, 5
132, 4
312, 5
136, 4
312, 5
312, 4
312, 5
252, 4
152, 4
312, 5
312, 5
152, 5
152, 4
252, 3
152, 5
312, 4
312, 5
152, 4
152, 4
96, 5
132, 5
252, 5
132, 5
252, 4
252, 4
20, 6
96, 5
96, 5
48, 4
96, 5
96, 4
96, 4
252, 5
108, 5
252, 4
108, 4
108, 5
48, 4
132, 5
252, 4
252, 5
252, 5
252, 4
96, 5
252, 6
108, 3
252, 4
108, 3
108, 4
96, 2
252, 4
108, 4
252, 4
108, 4
108, 4
252, 5
136, 3
136, 3
312, 5
312, 4
312, 3
48, 4
252, 5
132, 6
252, 5
252, 5
252, 5
132, 5
136, 5
312, 5
312, 5
312, 4
312, 4
252, 4
312, 4
312, 5
152, 5
152, 5
152, 5
252, 4
312, 5
312, 5
152, 4
152, 5
152, 4
252, 5
312, 4
312, 4
152, 5
152, 5
152, 3
108, 4
312, 5
312, 5
312, 5
152, 5
152, 6
96, 5
108, 4
252, 4
252, 5
108, 5
108, 5
252, 5
312, 5
152, 5
312, 4
152, 5
152, 4
252, 5
312, 5
312, 4
152, 4
152, 4
152, 4
108, 3
152, 4
152, 5
152, 5
16, 4
16, 5
108, 3
152, 3
152, 4
152, 4
16, 3
16, 5
108, 4
312, 4
312, 3
312, 5
152, 4
152, 5
96, 5
108, 5
252, 4
252, 3
108, 5
108, 4
252, 4
312, 5
152, 4
312, 4
152, 4
152, 4
252, 4
312, 5
312, 5
152, 5
152, 5
152, 4
108, 4
152, 4
152, 5
152, 4
16, 5
16, 5
108, 5
152, 4
152, 5
152, 4
16, 5
16, 4
108, 4
312, 4
312, 5
312, 4
152, 5
152, 5
96, 5
252, 5
132, 4
132, 4
252, 4
252, 5
252, 5
136, 4
312, 5
136, 4
312, 4
312, 5
252, 5
136, 4
136, 5
312, 5
312, 5
312, 5
108, 5
312, 2
312, 5
312, 5
152, 4
152, 5
108, 4
312, 4
312, 5
312, 6
152, 5
152, 5
252, 4
312, 4
136, 5
136, 4
312, 5
312, 4
96, 5
108, 5
252, 5
252, 5
108, 4
108, 4
132, 3
312, 5
312, 4
136, 3
312, 6
312, 5
132, 2
312, 5
136, 5
312, 5
312, 4
312, 4
252, 4
152, 5
312, 5
312, 4
152, 4
152, 4
252, 5
152, 4
312, 5
312, 5
152, 5
152, 5
96, 4
132, 3
252, 4
132, 4
252, 5
252, 5
20, 4
96, 3
96, 5
48, 3
96, 4
96, 4
96, 5
252, 4
108, 5
252, 4
108, 5
108, 3
48, 5
132, 4
252, 4
252, 6
252, 5
252, 5
96, 3
252, 5
108, 3
252, 4
108, 3
108, 4
96, 5
252, 4
108, 4
252, 5
108, 4
108, 4
252, 5
136, 4
136, 3
312, 5
312, 5
312, 5
48, 5
252, 4
132, 4
252, 5
252, 2
252, 5
132, 5
136, 5
312, 5
312, 5
312, 4
312, 5
252, 5
312, 5
312, 6
152, 4
152, 5
152, 5
252, 5
312, 5
312, 5
152, 4
152, 4
152, 5
252, 4
312, 4
312, 4
152, 4
152, 4
152, 5
108, 4
312, 4
312, 4
312, 4
152, 4
152, 4
96, 4
108, 4
252, 3
252, 4
108, 4
108, 4
252, 2
312, 4
152, 4
312, 4
152, 4
152, 3
252, 4
312, 5
312, 5
152, 4
152, 5
152, 4
108, 4
152, 5
152, 5
152, 3
16, 2
16, 3
108, 4
152, 4
152, 4
152, 4
16, 5
16, 3
108, 5
312, 5
312, 5
312, 5
152, 3
152, 4
96, 5
108, 5
252, 5
252, 5
108, 4
108, 5
252, 5
312, 5
152, 4
312, 3
152, 4
152, 4
252, 5
312, 4
312, 5
152, 5
152, 4
152, 5
108, 5
152, 4
152, 4
152, 5
16, 5
16, 5
108, 5
152, 5
152, 5
152, 5
16, 4
16, 4
108, 5
312, 5
312, 5
312, 5
152, 4
152, 5
96, 5
252, 4
132, 4
132, 5
252, 5
252, 5
252, 5
136, 5
312, 6
136, 5
312, 5
312, 4
252, 4
136, 5
136, 5
312, 4
312, 5
312, 6
108, 4
312, 6
312, 5
312, 5
152, 4
152, 5
108, 4
312, 5
312, 5
312, 4
152, 4
152, 5
252, 5
312, 3
136, 4
136, 5
312, 6
312, 5
96, 4
252, 6
132, 4
132, 5
252, 4
252, 5
132, 4
136, 5
136, 5
9, 4
136, 4
136, 4
132, 5
136, 4
9, 5
136, 4
136, 5
136, 4
252, 5
312, 5
136, 2
136, 5
312, 3
312, 4
252, 5
312, 5
136, 5
136, 5
312, 5
312, 4
96, 5
132, 5
252, 5
132, 4
252, 5
252, 4
20, 3
48, 4
48, 5
6, 3
48, 4
48, 3
96, 5
132, 4
252, 5
132, 5
252, 4
252, 5
48, 5
8, 4
132, 5
132, 4
132, 5
132, 4
96, 4
132, 4
252, 4
132, 4
252, 4
252, 5
96, 4
132, 4
252, 5
132, 5
252, 5
252, 5
252, 5
136, 5
136, 5
312, 3
312, 5
312, 5
48, 5
132, 5
8, 5
132, 5
132, 4
132, 4
132, 5
9, 5
136, 4
136, 5
136, 4
136, 4
252, 5
136, 5
136, 5
312, 3
312, 5
312, 5
252, 6
136, 2
136, 4
312, 5
312, 5
312, 5
252, 4
136, 4
136, 5
312, 5
312, 5
312, 5
108, 5
312, 5
312, 3
312, 5
152, 4
152, 4
96, 4
252, 4
132, 4
132, 5
252, 4
252, 5
252, 4
136, 2
312, 5
136, 3
312, 5
312, 5
252, 5
136, 5
136, 5
312, 4
312, 5
312, 3
108, 4
312, 5
312, 5
312, 5
152, 4
152, 3
108, 4
312, 4
312, 5
312, 5
152, 5
152, 4
108, 4
312, 4
312, 4
312, 5
152, 5
152, 4
96, 5
252, 4
132, 4
132, 4
252, 5
252, 4
252, 5
136, 4
312, 6
136, 4
312, 5
312, 4
252, 5
136, 5
136, 4
312, 4
312, 5
312, 5
